sSecurityName,dtDate,dLastTradePrice
CDI,21/07/2016,14.13
CDI,20/07/2016,14.13
CDI,19/07/2016,14.13
CDI,18/07/2016,14.13
CDI,15/07/2016,14.13
CDI,14/07/2016,14.13
CDI,13/07/2016,14.13
CDI,12/07/2016,14.13
CDI,11/07/2016,14.13
CDI,08/07/2016,14.13
CDI,07/07/2016,14.13
CDI,06/07/2016,14.13
CDI,05/07/2016,14.13
CDI,04/07/2016,14.13
CDI,01/07/2016,14.13
CDI,30/06/2016,14.13
CDI,29/06/2016,14.13
CDI,28/06/2016,14.13
CDI,27/06/2016,14.13
CDI,24/06/2016,14.13
CDI,23/06/2016,14.13
CDI,22/06/2016,14.13
CDI,21/06/2016,14.13
CDI,20/06/2016,14.13
CDI,17/06/2016,14.13
CDI,16/06/2016,14.13
CDI,15/06/2016,14.13
CDI,14/06/2016,14.13
CDI,13/06/2016,14.13
CDI,10/06/2016,14.13
CDI,09/06/2016,14.13
CDI,08/06/2016,14.13
CDI,07/06/2016,14.13
CDI,06/06/2016,14.13
CDI,03/06/2016,14.13
CDI,02/06/2016,14.13
CDI,01/06/2016,14.13
CDI,31/05/2016,14.13
CDI,30/05/2016,14.13
CDI,27/05/2016,14.13
CDI,25/05/2016,14.13
CDI,24/05/2016,14.13
CDI,23/05/2016,14.13
CDI,20/05/2016,14.13
CDI,19/05/2016,14.13
CDI,18/05/2016,14.13
CDI,17/05/2016,14.13
CDI,16/05/2016,14.13
CDI,13/05/2016,14.13
CDI,12/05/2016,14.13
CDI,11/05/2016,14.13
CDI,10/05/2016,14.13
CDI,09/05/2016,14.13
CDI,06/05/2016,14.13
CDI,05/05/2016,14.13
CDI,04/05/2016,14.13
CDI,03/05/2016,14.13
CDI,02/05/2016,14.13
CDI,29/04/2016,14.13
CDI,28/04/2016,14.13
CDI,27/04/2016,14.13
CDI,26/04/2016,14.13
CDI,25/04/2016,14.13
CDI,22/04/2016,14.13
CDI,20/04/2016,14.13
CDI,19/04/2016,14.13
CDI,18/04/2016,14.13
CDI,15/04/2016,14.13
CDI,14/04/2016,14.13
CDI,13/04/2016,14.13
CDI,12/04/2016,14.13
CDI,11/04/2016,14.13
CDI,08/04/2016,14.13
CDI,07/04/2016,14.13
CDI,06/04/2016,14.13
CDI,05/04/2016,14.13
CDI,04/04/2016,14.13
CDI,01/04/2016,14.13
CDI,31/03/2016,14.13
CDI,30/03/2016,14.13
CDI,29/03/2016,14.13
CDI,28/03/2016,14.13
CDI,24/03/2016,14.13
CDI,23/03/2016,14.13
CDI,22/03/2016,14.13
CDI,21/03/2016,14.13
CDI,18/03/2016,14.13
CDI,17/03/2016,14.13
CDI,16/03/2016,14.13
CDI,15/03/2016,14.13
CDI,14/03/2016,14.13
CDI,11/03/2016,14.13
CDI,10/03/2016,14.13
CDI,09/03/2016,14.13
CDI,08/03/2016,14.13
CDI,07/03/2016,14.13
CDI,04/03/2016,14.13
CDI,03/03/2016,14.13
CDI,02/03/2016,14.13
CDI,01/03/2016,14.13
CDI,29/02/2016,14.13
CDI,26/02/2016,14.13
CDI,25/02/2016,14.13
CDI,24/02/2016,14.13
CDI,23/02/2016,14.13
CDI,22/02/2016,14.13
CDI,19/02/2016,14.13
CDI,18/02/2016,14.13
CDI,17/02/2016,14.13
CDI,16/02/2016,14.13
CDI,15/02/2016,14.13
CDI,12/02/2016,14.13
CDI,11/02/2016,14.13
CDI,10/02/2016,14.13
CDI,05/02/2016,14.13
CDI,04/02/2016,14.13
CDI,03/02/2016,14.13
CDI,02/02/2016,14.13
CDI,01/02/2016,14.13
CDI,29/01/2016,14.13
CDI,28/01/2016,14.13
CDI,27/01/2016,14.13
CDI,26/01/2016,14.13
CDI,25/01/2016,14.13
CDI,22/01/2016,14.13
CDI,21/01/2016,14.13
CDI,20/01/2016,14.14
CDI,19/01/2016,14.14
CDI,18/01/2016,14.14
CDI,15/01/2016,14.14
CDI,14/01/2016,14.14
CDI,13/01/2016,14.14
CDI,12/01/2016,14.14
CDI,11/01/2016,14.14
CDI,08/01/2016,14.14
CDI,07/01/2016,14.14
CDI,06/01/2016,14.14
CDI,05/01/2016,14.14
CDI,04/01/2016,14.14
CDI,31/12/2015,14.14
CDI,30/12/2015,14.14
CDI,29/12/2015,14.14
CDI,28/12/2015,14.14
CDI,24/12/2015,14.14
CDI,23/12/2015,14.14
CDI,22/12/2015,14.14
CDI,21/12/2015,14.14
CDI,18/12/2015,14.14
CDI,17/12/2015,14.14
CDI,16/12/2015,14.14
CDI,15/12/2015,14.14
CDI,14/12/2015,14.14
CDI,11/12/2015,14.14
CDI,10/12/2015,14.14
CDI,09/12/2015,14.14
CDI,08/12/2015,14.14
CDI,07/12/2015,14.14
CDI,04/12/2015,14.14
CDI,03/12/2015,14.14
CDI,02/12/2015,14.14
CDI,01/12/2015,14.14
CDI,30/11/2015,14.14
CDI,27/11/2015,14.14
CDI,26/11/2015,14.14
CDI,25/11/2015,14.14
CDI,24/11/2015,14.14
CDI,23/11/2015,14.14
CDI,20/11/2015,14.14
CDI,19/11/2015,14.14
CDI,18/11/2015,14.14
CDI,17/11/2015,14.14
CDI,16/11/2015,14.14
CDI,13/11/2015,14.14
CDI,12/11/2015,14.14
CDI,11/11/2015,14.14
CDI,10/11/2015,14.14
CDI,09/11/2015,14.14
CDI,06/11/2015,14.14
CDI,05/11/2015,14.14
CDI,04/11/2015,14.14
CDI,03/11/2015,14.14
CDI,30/10/2015,14.14
CDI,29/10/2015,14.14
CDI,28/10/2015,14.14
CDI,27/10/2015,14.14
CDI,26/10/2015,14.14
CDI,23/10/2015,14.14
CDI,22/10/2015,14.13
CDI,21/10/2015,14.13
CDI,20/10/2015,14.13
CDI,19/10/2015,14.13
CDI,16/10/2015,14.13
CDI,15/10/2015,14.13
CDI,14/10/2015,14.13
CDI,13/10/2015,14.13
CDI,09/10/2015,14.13
CDI,08/10/2015,14.13
CDI,07/10/2015,14.13
CDI,06/10/2015,14.13
CDI,05/10/2015,14.13
CDI,02/10/2015,14.13
CDI,01/10/2015,14.13
CDI,30/09/2015,14.13
CDI,29/09/2015,14.13
CDI,28/09/2015,14.13
CDI,25/09/2015,14.13
CDI,24/09/2015,14.13
CDI,23/09/2015,14.13
CDI,22/09/2015,14.13
CDI,21/09/2015,14.13
CDI,18/09/2015,14.13
CDI,17/09/2015,14.13
CDI,16/09/2015,14.13
CDI,15/09/2015,14.13
CDI,14/09/2015,14.13
CDI,11/09/2015,14.13
CDI,10/09/2015,14.13
CDI,09/09/2015,14.13
CDI,08/09/2015,14.13
CDI,04/09/2015,14.13
CDI,03/09/2015,14.13
CDI,02/09/2015,14.13
CDI,01/09/2015,14.13
CDI,31/08/2015,14.13
CDI,28/08/2015,14.13
CDI,27/08/2015,14.13
CDI,26/08/2015,14.13
CDI,25/08/2015,14.13
CDI,24/08/2015,14.13
CDI,21/08/2015,14.13
CDI,20/08/2015,14.13
CDI,19/08/2015,14.13
CDI,18/08/2015,14.13
CDI,17/08/2015,14.13
CDI,14/08/2015,14.13
CDI,13/08/2015,14.13
CDI,12/08/2015,14.13
CDI,11/08/2015,14.13
CDI,10/08/2015,14.13
CDI,07/08/2015,14.13
CDI,06/08/2015,14.13
CDI,05/08/2015,14.13
CDI,04/08/2015,14.13
CDI,03/08/2015,14.13
CDI,31/07/2015,14.13
CDI,30/07/2015,14.13
CDI,29/07/2015,13.64
CDI,28/07/2015,13.64
CDI,27/07/2015,13.64
CDI,24/07/2015,13.64
CDI,23/07/2015,13.64
CDI,22/07/2015,13.64
CDI,21/07/2015,13.64
CDI,20/07/2015,13.64
CDI,17/07/2015,13.64
CDI,16/07/2015,13.64
CDI,15/07/2015,13.64
CDI,14/07/2015,13.64
CDI,13/07/2015,13.64
CDI,10/07/2015,13.64
CDI,09/07/2015,13.64
CDI,08/07/2015,13.64
CDI,07/07/2015,13.64
CDI,06/07/2015,13.64
CDI,03/07/2015,13.64
CDI,02/07/2015,13.64
CDI,01/07/2015,13.64
CDI,30/06/2015,13.64
CDI,29/06/2015,13.64
CDI,26/06/2015,13.64
CDI,25/06/2015,13.64
CDI,24/06/2015,13.64
CDI,23/06/2015,13.64
CDI,22/06/2015,13.64
CDI,19/06/2015,13.64
CDI,18/06/2015,13.64
CDI,17/06/2015,13.64
CDI,16/06/2015,13.64
CDI,15/06/2015,13.64
CDI,12/06/2015,13.64
CDI,11/06/2015,13.64
CDI,10/06/2015,13.64
CDI,09/06/2015,13.64
CDI,08/06/2015,13.64
CDI,05/06/2015,13.64
CDI,03/06/2015,13.13
CDI,02/06/2015,13.13
CDI,01/06/2015,13.13
CDI,29/05/2015,13.13
CDI,28/05/2015,13.13
CDI,27/05/2015,13.13
CDI,26/05/2015,13.13
CDI,25/05/2015,13.13
CDI,22/05/2015,13.13
CDI,21/05/2015,13.13
CDI,20/05/2015,13.13
CDI,19/05/2015,13.13
CDI,18/05/2015,13.13
CDI,15/05/2015,13.13
CDI,14/05/2015,13.13
CDI,13/05/2015,13.13
CDI,12/05/2015,13.13
CDI,11/05/2015,13.13
CDI,08/05/2015,13.13
CDI,07/05/2015,13.13
CDI,06/05/2015,13.13
CDI,05/05/2015,13.13
CDI,04/05/2015,13.11
CDI,30/04/2015,13.11
CDI,29/04/2015,12.62
CDI,28/04/2015,12.62
CDI,27/04/2015,12.61
CDI,24/04/2015,12.6
CDI,23/04/2015,12.6
CDI,22/04/2015,12.6
CDI,20/04/2015,12.6
CDI,17/04/2015,12.6
CDI,16/04/2015,12.6
CDI,15/04/2015,12.6
CDI,14/04/2015,12.6
CDI,13/04/2015,12.6
CDI,10/04/2015,12.6
CDI,09/04/2015,12.6
CDI,08/04/2015,12.6
CDI,07/04/2015,12.6
CDI,06/04/2015,12.6
CDI,02/04/2015,12.6
CDI,01/04/2015,12.6
CDI,31/03/2015,12.6
CDI,30/03/2015,12.6
CDI,27/03/2015,12.61
CDI,26/03/2015,12.61
CDI,25/03/2015,12.61
CDI,24/03/2015,12.61
CDI,23/03/2015,12.61
CDI,20/03/2015,12.6
CDI,19/03/2015,12.6
CDI,18/03/2015,12.6
CDI,17/03/2015,12.6
CDI,16/03/2015,12.6
CDI,13/03/2015,12.6
CDI,12/03/2015,12.6
CDI,11/03/2015,12.6
CDI,10/03/2015,12.6
CDI,09/03/2015,12.6
CDI,06/03/2015,12.6
CDI,05/03/2015,12.6
CDI,04/03/2015,12.09
CDI,03/03/2015,12.09
CDI,02/03/2015,12.09
CDI,27/02/2015,12.09
CDI,26/02/2015,12.09
CDI,25/02/2015,12.09
CDI,24/02/2015,12.09
CDI,23/02/2015,12.09
CDI,20/02/2015,12.09
CDI,19/02/2015,12.09
CDI,18/02/2015,12.09
CDI,13/02/2015,12.09
CDI,12/02/2015,12.09
CDI,11/02/2015,12.09
CDI,10/02/2015,12.09
CDI,09/02/2015,12.09
CDI,06/02/2015,12.09
CDI,05/02/2015,12.09
CDI,04/02/2015,12.09
CDI,03/02/2015,12.09
CDI,02/02/2015,12.08
CDI,30/01/2015,12.08
CDI,29/01/2015,12.08
CDI,28/01/2015,12.08
CDI,27/01/2015,12.08
CDI,26/01/2015,12.08
CDI,23/01/2015,12.08
CDI,22/01/2015,12.09
CDI,21/01/2015,11.57
CDI,20/01/2015,11.57
CDI,19/01/2015,11.57
CDI,16/01/2015,11.57
CDI,15/01/2015,11.57
CDI,14/01/2015,11.57
CDI,13/01/2015,11.57
CDI,12/01/2015,11.57
CDI,09/01/2015,11.57
CDI,08/01/2015,11.57
CDI,07/01/2015,11.57
CDI,06/01/2015,11.57
CDI,05/01/2015,11.57
CDI,02/01/2015,11.57
CDI,31/12/2014,11.57
CDI,30/12/2014,11.57
CDI,29/12/2014,11.59
CDI,26/12/2014,11.57
CDI,24/12/2014,11.57
CDI,23/12/2014,11.57
CDI,22/12/2014,11.59
CDI,19/12/2014,11.59
CDI,18/12/2014,11.59
CDI,17/12/2014,11.59
CDI,16/12/2014,11.59
CDI,15/12/2014,11.59
CDI,12/12/2014,11.59
CDI,11/12/2014,11.59
CDI,10/12/2014,11.57
CDI,09/12/2014,11.57
CDI,08/12/2014,11.59
CDI,05/12/2014,11.59
CDI,04/12/2014,11.59
CDI,03/12/2014,11.09
CDI,02/12/2014,11.06
CDI,01/12/2014,11.06
CDI,28/11/2014,11.06
CDI,27/11/2014,11.09
CDI,26/11/2014,11.09
CDI,25/11/2014,11.09
CDI,24/11/2014,11.09
CDI,21/11/2014,11.09
CDI,20/11/2014,11.09
CDI,19/11/2014,11.09
CDI,18/11/2014,11.09
CDI,17/11/2014,11.09
CDI,14/11/2014,11.09
CDI,13/11/2014,11.09
CDI,12/11/2014,11.09
CDI,11/11/2014,11.09
CDI,10/11/2014,11.09
CDI,07/11/2014,11.09
CDI,06/11/2014,11.09
CDI,05/11/2014,11.09
CDI,04/11/2014,11.06
CDI,03/11/2014,11.06
CDI,31/10/2014,11.06
CDI,30/10/2014,11.09
CDI,29/10/2014,10.84
CDI,28/10/2014,10.84
CDI,27/10/2014,10.84
CDI,24/10/2014,10.84
CDI,23/10/2014,10.84
CDI,22/10/2014,10.84
CDI,21/10/2014,10.84
CDI,20/10/2014,10.84
CDI,17/10/2014,10.84
CDI,16/10/2014,10.84
CDI,15/10/2014,10.81
CDI,14/10/2014,10.84
CDI,13/10/2014,10.81
CDI,10/10/2014,10.84
CDI,09/10/2014,10.84
CDI,08/10/2014,10.84
CDI,07/10/2014,10.84
CDI,06/10/2014,10.81
CDI,03/10/2014,10.81
CDI,02/10/2014,10.81
CDI,01/10/2014,10.81
CDI,30/09/2014,10.81
CDI,29/09/2014,10.81
CDI,26/09/2014,10.81
CDI,25/09/2014,10.84
CDI,24/09/2014,10.84
CDI,23/09/2014,10.84
CDI,22/09/2014,10.81
CDI,19/09/2014,10.81
CDI,18/09/2014,10.81
CDI,17/09/2014,10.81
CDI,16/09/2014,10.81
CDI,15/09/2014,10.81
CDI,12/09/2014,10.81
CDI,11/09/2014,10.81
CDI,10/09/2014,10.84
CDI,09/09/2014,10.81
CDI,08/09/2014,10.81
CDI,05/09/2014,10.81
CDI,04/09/2014,10.81
CDI,03/09/2014,10.81
CDI,02/09/2014,10.81
CDI,01/09/2014,10.81
CDI,29/08/2014,10.81
CDI,28/08/2014,10.84
CDI,27/08/2014,10.81
CDI,26/08/2014,10.84
CDI,25/08/2014,10.84
CDI,22/08/2014,10.81
CDI,21/08/2014,10.82
CDI,20/08/2014,10.84
CDI,19/08/2014,10.81
CDI,18/08/2014,10.81
CDI,15/08/2014,10.82
CDI,14/08/2014,10.81
CDI,13/08/2014,10.81
CDI,12/08/2014,10.81
CDI,11/08/2014,10.81
CDI,08/08/2014,10.81
CDI,07/08/2014,10.81
CDI,06/08/2014,10.81
CDI,05/08/2014,10.81
CDI,04/08/2014,10.81
CDI,01/08/2014,10.8
CDI,31/07/2014,10.8
CDI,30/07/2014,10.8
CDI,29/07/2014,10.8
CDI,28/07/2014,10.8
CDI,25/07/2014,10.8
CDI,24/07/2014,10.8
CDI,23/07/2014,10.8
CDI,22/07/2014,10.8
CDI,21/07/2014,10.8
CDI,18/07/2014,10.8
CDI,17/07/2014,10.8
CDI,16/07/2014,10.8
CDI,15/07/2014,10.8
CDI,14/07/2014,10.8
CDI,11/07/2014,10.8
CDI,10/07/2014,10.8
CDI,09/07/2014,10.8
CDI,08/07/2014,10.8
CDI,07/07/2014,10.8
CDI,04/07/2014,10.8
CDI,03/07/2014,10.8
CDI,02/07/2014,10.8
CDI,01/07/2014,10.8
CDI,30/06/2014,10.8
CDI,27/06/2014,10.8
CDI,26/06/2014,10.8
CDI,25/06/2014,10.8
CDI,24/06/2014,10.8
CDI,23/06/2014,10.8
CDI,20/06/2014,10.8
CDI,18/06/2014,10.8
CDI,17/06/2014,10.8
CDI,16/06/2014,10.8
CDI,13/06/2014,10.8
CDI,12/06/2014,10.8
CDI,11/06/2014,10.8
CDI,10/06/2014,10.8
CDI,09/06/2014,10.84
CDI,06/06/2014,10.8
CDI,05/06/2014,10.8
CDI,04/06/2014,10.8
CDI,03/06/2014,10.8
CDI,02/06/2014,10.8
CDI,30/05/2014,10.8
CDI,29/05/2014,10.8
CDI,28/05/2014,10.8
CDI,27/05/2014,10.8
CDI,26/05/2014,10.8
CDI,23/05/2014,10.8
CDI,22/05/2014,10.8
CDI,21/05/2014,10.8
CDI,20/05/2014,10.8
CDI,19/05/2014,10.8
CDI,16/05/2014,10.8
CDI,15/05/2014,10.8
CDI,14/05/2014,10.8
CDI,13/05/2014,10.8
CDI,12/05/2014,10.8
CDI,09/05/2014,10.8
CDI,08/05/2014,10.8
CDI,07/05/2014,10.8
CDI,06/05/2014,10.8
CDI,05/05/2014,10.8
CDI,02/05/2014,10.8
CDI,30/04/2014,10.8
CDI,29/04/2014,10.8
CDI,28/04/2014,10.8
CDI,25/04/2014,10.8
CDI,24/04/2014,10.8
CDI,23/04/2014,10.8
CDI,22/04/2014,10.8
CDI,17/04/2014,10.8
CDI,16/04/2014,10.8
CDI,15/04/2014,10.8
CDI,14/04/2014,10.8
CDI,11/04/2014,10.8
CDI,10/04/2014,10.8
CDI,09/04/2014,10.8
CDI,08/04/2014,10.8
CDI,07/04/2014,10.8
CDI,04/04/2014,10.8
CDI,03/04/2014,10.8
CDI,02/04/2014,10.55
CDI,01/04/2014,10.55
CDI,31/03/2014,10.55
CDI,28/03/2014,10.55
CDI,27/03/2014,10.55
CDI,26/03/2014,10.59
CDI,25/03/2014,10.59
CDI,24/03/2014,10.59
CDI,21/03/2014,10.59
CDI,20/03/2014,10.59
CDI,19/03/2014,10.59
CDI,18/03/2014,10.55
CDI,17/03/2014,10.55
CDI,14/03/2014,10.55
CDI,13/03/2014,10.55
CDI,12/03/2014,10.55
CDI,11/03/2014,10.55
CDI,10/03/2014,10.55
CDI,07/03/2014,10.55
CDI,06/03/2014,10.55
CDI,05/03/2014,10.55
CDI,28/02/2014,10.59
CDI,27/02/2014,10.59
CDI,26/02/2014,10.35
CDI,25/02/2014,10.29
CDI,24/02/2014,10.29
CDI,21/02/2014,10.29
CDI,20/02/2014,10.29
CDI,19/02/2014,10.29
CDI,18/02/2014,10.29
CDI,17/02/2014,10.29
CDI,14/02/2014,10.29
CDI,13/02/2014,10.29
CDI,12/02/2014,10.29
CDI,11/02/2014,10.29
CDI,10/02/2014,10.29
CDI,07/02/2014,10.29
CDI,06/02/2014,10.29
CDI,05/02/2014,10.29
CDI,04/02/2014,10.29
CDI,03/02/2014,10.27
CDI,31/01/2014,10.27
CDI,30/01/2014,10.27
CDI,29/01/2014,10.27
CDI,28/01/2014,10.27
CDI,27/01/2014,10.27
CDI,24/01/2014,10.27
CDI,23/01/2014,10.27
CDI,22/01/2014,10.27
CDI,21/01/2014,10.35
CDI,20/01/2014,10.35
CDI,17/01/2014,10.34
CDI,16/01/2014,10.27
CDI,15/01/2014,9.77
CDI,14/01/2014,9.77
CDI,13/01/2014,9.77
CDI,10/01/2014,9.77
CDI,09/01/2014,9.77
CDI,08/01/2014,9.77
CDI,07/01/2014,9.77
CDI,06/01/2014,9.77
CDI,03/01/2014,9.77
CDI,02/01/2014,9.77
CDI,31/12/2013,9.77
CDI,30/12/2013,9.77
CDI,27/12/2013,9.77
CDI,26/12/2013,9.77
CDI,24/12/2013,9.77
CDI,23/12/2013,9.77
CDI,20/12/2013,9.77
CDI,19/12/2013,9.77
CDI,18/12/2013,9.77
CDI,17/12/2013,9.77
CDI,16/12/2013,9.85
CDI,13/12/2013,9.77
CDI,12/12/2013,9.77
CDI,11/12/2013,9.77
CDI,10/12/2013,9.77
CDI,09/12/2013,9.85
CDI,06/12/2013,9.76
CDI,05/12/2013,9.77
CDI,04/12/2013,9.77
CDI,03/12/2013,9.77
CDI,02/12/2013,9.77
CDI,29/11/2013,9.77
CDI,28/11/2013,9.77
CDI,27/11/2013,9.28
CDI,26/11/2013,9.28
CDI,25/11/2013,9.28
CDI,22/11/2013,9.28
CDI,21/11/2013,9.28
CDI,20/11/2013,9.28
CDI,19/11/2013,9.28
CDI,18/11/2013,9.28
CDI,14/11/2013,9.28
CDI,13/11/2013,9.28
CDI,12/11/2013,9.28
CDI,11/11/2013,9.28
CDI,08/11/2013,9.28
CDI,07/11/2013,9.28
CDI,06/11/2013,9.28
CDI,05/11/2013,9.28
CDI,04/11/2013,9.28
CDI,01/11/2013,9.32
CDI,31/10/2013,9.32
CDI,30/10/2013,9.32
CDI,29/10/2013,9.32
CDI,28/10/2013,9.32
CDI,25/10/2013,9.32
CDI,24/10/2013,9.32
CDI,23/10/2013,9.32
CDI,22/10/2013,9.35
CDI,21/10/2013,9.35
CDI,18/10/2013,9.32
CDI,17/10/2013,9.35
CDI,16/10/2013,9.35
CDI,15/10/2013,9.35
CDI,14/10/2013,9.35
CDI,11/10/2013,9.32
CDI,10/10/2013,9.36
CDI,09/10/2013,8.85
CDI,08/10/2013,8.81
CDI,07/10/2013,8.81
CDI,04/10/2013,8.83
CDI,03/10/2013,8.7
CDI,02/10/2013,8.7
CDI,01/10/2013,8.71
CDI,30/09/2013,8.71
CDI,27/09/2013,8.71
CDI,26/09/2013,8.72
CDI,25/09/2013,8.81
CDI,24/09/2013,8.7
CDI,23/09/2013,8.7
CDI,20/09/2013,8.7
CDI,19/09/2013,8.71
CDI,18/09/2013,8.72
CDI,17/09/2013,8.72
CDI,16/09/2013,8.72
CDI,13/09/2013,8.72
CDI,12/09/2013,8.72
CDI,11/09/2013,8.72
CDI,10/09/2013,8.72
CDI,09/09/2013,8.72
CDI,06/09/2013,8.72
CDI,05/09/2013,8.72
CDI,04/09/2013,8.72
CDI,03/09/2013,8.72
CDI,02/09/2013,8.72
CDI,30/08/2013,8.72
CDI,29/08/2013,8.72
CDI,28/08/2013,8.22
CDI,27/08/2013,8.22
CDI,26/08/2013,8.22
CDI,23/08/2013,8.22
CDI,22/08/2013,8.22
CDI,21/08/2013,8.22
CDI,20/08/2013,8.22
CDI,19/08/2013,8.22
CDI,16/08/2013,8.22
CDI,15/08/2013,8.22
CDI,14/08/2013,8.22
CDI,13/08/2013,8.22
CDI,12/08/2013,8.22
CDI,09/08/2013,8.22
CDI,08/08/2013,8.22
CDI,07/08/2013,8.22
CDI,06/08/2013,8.22
CDI,05/08/2013,8.22
CDI,02/08/2013,8.23
CDI,01/08/2013,8.23
CDI,31/07/2013,8.22
CDI,30/07/2013,8.22
CDI,29/07/2013,8.22
CDI,26/07/2013,8.22
CDI,25/07/2013,8.22
CDI,24/07/2013,8.22
CDI,23/07/2013,8.22
CDI,22/07/2013,8.22
CDI,19/07/2013,8.22
CDI,18/07/2013,8.22
CDI,17/07/2013,8.22
CDI,16/07/2013,8.22
CDI,15/07/2013,8.22
CDI,12/07/2013,8.22
CDI,11/07/2013,8.22
CDI,10/07/2013,7.72
CDI,09/07/2013,7.72
CDI,08/07/2013,7.72
CDI,05/07/2013,7.72
CDI,04/07/2013,7.72
CDI,03/07/2013,7.72
CDI,02/07/2013,7.72
CDI,01/07/2013,7.72
CDI,28/06/2013,7.72
CDI,27/06/2013,7.72
CDI,26/06/2013,7.72
CDI,25/06/2013,7.72
CDI,24/06/2013,7.72
CDI,21/06/2013,7.72
CDI,20/06/2013,7.72
CDI,19/06/2013,7.72
CDI,18/06/2013,7.72
CDI,17/06/2013,7.72
CDI,14/06/2013,7.72
CDI,13/06/2013,7.72
CDI,12/06/2013,7.72
CDI,11/06/2013,7.72
CDI,10/06/2013,7.72
CDI,07/06/2013,7.72
CDI,06/06/2013,7.72
CDI,05/06/2013,7.72
CDI,04/06/2013,7.72
CDI,03/06/2013,7.72
CDI,31/05/2013,7.72
CDI,29/05/2013,7.22
CDI,28/05/2013,7.22
CDI,27/05/2013,7.22
CDI,24/05/2013,7.22
CDI,23/05/2013,7.22
CDI,22/05/2013,7.22
CDI,21/05/2013,7.22
CDI,20/05/2013,7.22
CDI,17/05/2013,7.22
CDI,16/05/2013,7.22
CDI,15/05/2013,7.22
CDI,14/05/2013,7.22
CDI,13/05/2013,7.22
CDI,10/05/2013,7.23
CDI,09/05/2013,7.24
CDI,08/05/2013,7.23
CDI,07/05/2013,7.24
CDI,06/05/2013,7.24
CDI,03/05/2013,7.23
CDI,02/05/2013,7.23
CDI,30/04/2013,7.23
CDI,29/04/2013,7.23
CDI,26/04/2013,7.23
CDI,25/04/2013,7.24
CDI,24/04/2013,7.24
CDI,23/04/2013,7.24
CDI,22/04/2013,7.24
